time_s,current_A_cm2,charge_C_cm2,T1_C,T2_C,T3_C,T4_C,T5_C,left_plate_C,right_plate_C,V1_V,V2_V,V3_V,V4_V,V5_V,ice1,ice2,ice3,ice4,ice5,q1_W_cm2,q2_W_cm2,q3_W_cm2,q4_W_cm2,q5_W_cm2,mode1,mode2,mode3,mode4,mode5
56.249999999997705,0.2812499999999885,7.91015624999976,-24.523447200829708,-22.52205351449078,-21.89253280538304,-22.522050131504443,-24.52344059394906,-27.467535726749674,-27.46752680670585,0.6426357183292526,0.6502494071861218,0.6524937362548812,0.6502494217955873,0.6426357459741103,0.0498613275640573,0.04551088215124783,0.04409638336220467,0.04551086700372728,0.049861301020799144,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
56.49999999999769,0.2824999999999885,7.980624999999757,-24.487584812176095,-22.474745921113538,-21.841511311612095,-22.474742545719806,-24.487578219559282,-27.44756568185781,-27.44755678020215,0.6426021062997408,0.6502738492073455,0.652536209121265,0.6502738638414046,0.6426021339882128,0.05057055326282748,0.04615462749900536,0.044718697128139175,0.04615461223581594,0.050570526508349575,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
56.74999999999768,0.2837499999999884,8.051406249999754,-24.45158944178627,-22.427285004718527,-21.79032960253579,-22.427281636891195,-24.451582863410152,-27.42748965783835,-27.427480774537543,0.6425633440780721,0.6502935518338885,0.6525740705544307,0.6502935664930087,0.6425633718109475,0.051285011780812566,0.04680276411494739,0.045345137533730775,0.046802748735471564,0.05128498481404314,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
56.99999999999766,0.2849999999999883,8.12249999999975,-24.41546095595021,-22.379670736461463,-21.738987672121368,-22.37966737617836,-24.415454391780685,-27.407307493144998,-27.407298628165705,0.6425194448625685,0.650308532830956,0.6526073424503221,0.6503085475155954,0.6425194726406699,0.05200469469119343,0.04745527602992164,0.04597568174203137,0.04745526053354566,0.05200466751106675,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
57.24999999999765,0.28624999999998824,8.193906249999747,-24.37919921816001,-22.331903081082515,-21.68748552473636,-22.33189972832909,-24.37919266817184,-27.38701902645505,-27.387010179763877,0.6424704219250159,0.6503188101168162,0.6526360478531559,0.6503188248274145,0.6424704497491479,0.05272959307056966,0.04811214673329299,0.046610302159960114,0.04811213111940761,0.05272956567602578,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
57.499999999997634,0.28749999999998815,8.265624999999744,-24.34280408914219,-22.28398199736131,-21.63582316329112,-22.283978652121277,-24.34279755329939,-27.366624096648223,-27.366615268211802,0.6424162886036473,0.6503244017562433,0.6526602089307398,0.6503244164932459,0.6424163164746481,0.05345969750510319,0.04877335917552213,0.04724897153905492,0.04877334344352265,0.05345966989508684,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
57.74999999999762,0.2887499999999881,8.337656249999743,-24.306275426872844,-22.23590743832949,-21.584000586343734,-22.235904100584406,-24.30626890514762,-27.346122542786276,-27.346113732571354,0.642357058296483,0.650325325954081,0.6526798468356668,0.6503253407179406,0.6423570862151742,0.054194998096672595,0.04943889577375158,0.04789166502105363,0.049438879923036985,0.05419497027013342,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
57.999999999997605,0.28999999999998805,8.409999999999739,-24.269613086636667,-22.187679351423725,-21.532017787037887,-22.187676021148263,-24.269606578995848,-27.325514204092826,-27.325505412066207,0.6422927444549099,0.6503216010489288,0.6526949821013825,0.6503216158401192,0.6422927724221335,0.05493548446882678,0.05010873841862659,0.048538359529540685,0.05010872244859913,0.05493545642471878,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
58.24999999999759,0.29124999999998796,8.482656249999737,-24.232816921054678,-22.13929767861191,-21.479874752663363,-22.13929435579047,-24.232810427471208,-27.30479891993349,-27.304790146061833,0.6422233605777199,0.6503132455071097,0.6527056349751272,0.6503132603260809,0.6422233885943045,0.05568114577244586,0.05078286848145835,0.04918903285468881,0.05078285239152357,0.055681117509727096,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
58.49999999999758,0.2924999999999879,8.555624999999734,-24.195886780143468,-22.090762356497578,-21.427571464461096,-22.09075904111353,-24.195880300591682,-27.283976529796348,-27.283967774046715,0.6421489202054289,0.6503002779170276,0.6527118256226269,0.6503002927642328,0.642148948272207,0.05643197069108384,0.05146126682129606,0.04984366301554661,0.05146125061086277,0.05643194220871626,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
