time_s,current_density_Acm2,voltage_exp_V,voltage_model_V,temperature_exp_C,temperature_model_C,max_ice_volume_fraction,max_pore_ice_saturation,membrane_lambda_mean,plate_anode_C,plate_cathode_C,generated_water_kgm2,retained_pore_water_kgm2,membrane_sorbed_kgm2,escaped_water_kgm2,mass_balance_error_kgm2,heat_generated_Jm2,latent_released_Jm2,heat_lost_Jm2,heat_storage_Jm2,energy_balance_error_Jm2
29.2,0.30627062706270625,0.613,0.6138762413938543,-19.479387922099225,-19.409979861670706,0.010072584671778474,0.023942440389299914,7.795033289165771,-19.715869975782567,-19.71508614250797,0.0040430026316100025,0.00022469597059070234,0.0022268134594885837,0.001591493201530706,1.0408340855860843e-17,38517.43295856491,38.57988892016519,4190.761104005386,34365.25174546423,-1.984539267141372e-06
29.4,0.3069306930693069,0.615,0.6142357178035308,-19.40911016805217,-19.340797234002707,0.010326281082636427,0.0245454744060766,7.851075564324043,-19.647141899514253,-19.64632474661525,0.004100201283018906,0.00023242888971290311,0.0022528394920720866,0.0016149329012339088,7.806255641895632e-18,39048.418716970795,40.01546734968976,4276.00093605276,34812.43325027774,-2.0100196707062423e-06
29.6,0.30462046204620463,0.617,0.6153371825706335,-19.339497843925674,-19.27462106162315,0.01058304429550011,0.02515579818279085,7.907952808620367,-19.57883307159105,-19.57798341097427,0.004157246009101092,0.00023934033453196498,0.0022792532843232986,0.001638652390245819,9.540979117872439e-18,39577.53094183404,41.4807827950714,4362.310221265439,35256.70150539964,-2.0359657355584204e-06
29.8,0.3069306930693069,0.619,0.6152501402600237,-19.270273103489163,-19.205013343916363,0.010843554859546196,0.025775029378526732,7.962748187758915,-19.51077866398333,-19.50989577306578,0.004214290735183277,0.00024695503422161153,0.00230470025839524,0.0016626354425664156,9.540979117872439e-18,40106.3338553811,42.97980341596126,4449.735871160758,35699.57778969317,-2.0568695617839694e-06
30.0,0.30594059405940593,0.621,0.6159754844689651,-19.201219651155416,-19.137512519713425,0.011107850060016676,0.02640325661995882,8.01701826794664,-19.442718367491324,-19.441802315955357,0.004271458601526837,0.00025465676468840637,0.0023299032836344193,0.001686898553204003,8.239936510889834e-18,40636.08246085039,44.5136330671011,4538.251825179255,36142.34427081687,-2.0786392269656062e-06
30.2,0.3066006600660066,0.622,0.6162733493652227,-19.132607189561188,-19.069433016893896,0.011375626047439158,0.027039757659708005,8.070719300268117,-19.374920846217492,-19.37397142608401,0.004328595682805053,0.0002623172564181982,0.0023548420430445126,0.0017114363833423336,8.673617379884035e-18,41165.23403071447,46.08014809658501,4627.853837883736,36583.460343025574,-2.0982552086934447e-06
30.4,0.3066006600660066,0.624,0.6167207329828326,-19.064267970717342,-19.001727947867607,0.01164698095473919,0.027684765758828594,8.123826553123775,-19.307229707770233,-19.306246812225197,0.004385794334213957,0.00027004253723558535,0.002379505051270682,0.001736246745707681,8.673617379884035e-18,41694.72809208438,47.6784910144477,4718.540025934277,37023.86655928697,-2.122425939887762e-06
30.6,0.30594059405940593,0.625,0.6173225637204196,-18.996414435413133,-18.93504539952673,0.011921026604337567,0.02833616972744846,8.177720077406413,-19.239825461921953,-19.238809636193707,0.004442931415492174,0.00027708885502105785,0.002404533203947538,0.0017613093565235713,7.806255641895632e-18,42223.33230452505,49.29990767552493,4810.2799506578485,37462.35226369066,-2.147935447283089e-06
30.8,0.30594059405940593,0.627,0.6177409855875016,-18.929041300230782,-18.868153146932542,0.01219883286896532,0.028996512643131255,8.229418159653086,-19.17272725489471,-19.17167859688891,0.0045000069266397024,0.0002848488006414905,0.0024285417933428933,0.0017866163326553124,6.071532165918825e-18,42751.05520032328,50.950477170285886,4903.122271802718,37898.88340786376,-2.172913809772581e-06
31.0,0.30594059405940593,0.628,0.6181459139178621,-18.86203566992791,-18.80135407257461,0.012479850983253661,0.029664490095682578,8.280532129291903,-19.105829246672528,-19.104747675129147,0.004557082437787231,0.0002926216684990774,0.00245227912084316,0.0018121816484449869,6.5052130349130266e-18,43278.52709988544,52.62984484065126,4997.036417377952,38334.12052954452,-2.1963787730783224e-06
31.2,0.3066006600660066,0.629,0.6183774250510559,-18.795285380041836,-18.734076660033963,0.01276413738165468,0.03034023622927188,8.33102046217793,-19.03904015392888,-19.03792541526687,0.004614219519065447,0.0003004867096768892,0.0024757259026354306,0.001838006906753121,6.071532165918825e-18,43806.37425982695,54.33737616435984,5092.019874453449,38768.6917637504,-2.212538674939424e-06
31.4,0.3066006600660066,0.631,0.6187564480253005,-18.728786131002895,-18.667349019966053,0.0130518927968065,0.031024228183519135,8.380856521308024,-18.97234728268819,-18.971199299948836,0.004671418170474351,0.00030846124249712796,0.002498869768495447,0.0018640871594817702,6.071532165918825e-18,44334.60370928442,56.07323632896212,5188.0714818207525,39202.60546603975,-2.2471213014796376e-06
31.6,0.3069306930693069,0.632,0.619049904714891,-18.66258701541858,-18.600600653670057,0.013342284783297102,0.03171448724339696,8.431430177016527,-18.90580056309267,-18.904619479708003,0.0047286476069486,0.00031589323824488685,0.0025223561742064747,0.0018903981944972325,6.071532165918825e-18,44862.9119111882,57.829893248321326,5285.162249128241,39635.579557581565,-2.273278369102627e-06
31.8,0.30627062706270625,0.633,0.6195628911714118,-18.596789979181267,-18.534894852732293,0.013636682144830733,0.03241426704262119,8.479761198217084,-18.839489703383435,-18.838275638790464,0.004785846258357504,0.0003241045666544086,0.002544801100452013,0.0019169405912510759,6.071532165918825e-18,45390.689394324625,59.6152180658412,5383.342628760819,40066.96198592712,-2.297470928169787e-06
32.0,0.30627062706270625,0.634,0.6199064841361577,-18.531442937132315,-18.469077215514375,0.013934255985633045,0.033121597303620263,8.527482684669918,-18.773469185107047,-18.77222192587581,0.00484298333963572,0.0003322913297120031,0.0025669629587607105,0.001943729051162999,6.938893903907228e-18,45917.63729283025,61.42847042634978,5482.581122412727,40496.48464315335,-2.3094762582331896e-06
32.2,0.30594059405940593,0.635,0.6203233538463538,-18.466487120727834,-18.403675692254467,0.014234017508624937,0.03383412766490358,8.575930543720348,-18.707681090878282,-18.706400819793885,0.004900089635848593,0.0003398681897608934,0.00258946214450373,0.0019707593015839612,8.239936510889834e-18,46444.0685077049,63.26130481505956,5582.847679832393,40924.482135021564,-2.3339962353929877e-06
32.3999999999999,0.3066006600660066,0.636,0.620488859999467,-18.401811182168736,-18.33758147066473,0.014537415359816883,0.0345553015446087,8.622159605658693,-18.642047402307412,-18.640733771882054,0.00495722671712678,0.00034827047140714403,0.0026109309208678976,0.0019980253248517298,9.107298248878237e-18,46970.60679771143,65.12125325189017,5684.19153605158,41351.53651728821,-2.3764659999869764e-06
32.6,0.3066006600660066,0.637,0.6208058331186945,-18.337357406437352,-18.271987597046717,0.014843317505451016,0.03528242810898744,8.669132358003873,-18.576499016553782,-18.575152014011394,0.0050144253685357135,0.000356148583325121,0.0026327450670569985,0.002025531718153585,8.673617379884035e-18,47497.56416008381,67.00180937788922,5786.5589444151665,41778.007027429056,-2.382519596721977e-06
32.7999999999999,0.30627062706270625,0.638,0.6211848200330966,-18.2732798935056,-18.207020080500257,0.015153061687366373,0.03601868715798995,8.713903199231263,-18.51118311487531,-18.509802632886107,0.005071593234879244,0.0003647794419383463,0.0026535366457229983,0.00205327714721789,9.540979117872439e-18,48024.02611528386,68.91071199246812,5889.999407621227,42202.937422081246,-2.426146238576621e-06
33.0,0.3066006600660066,0.639,0.6214044516140995,-18.209520281131212,-18.14172692754272,0.015465130240976056,0.03676047121696234,8.759423795790436,-18.446054316783233,-18.444640231622685,0.005128761101222833,0.0003728194516584871,0.002674676410765078,0.0020812652387992596,7.806255641895632e-18,48550.30432734062,70.84013209209851,5994.457042791601,42626.68741906714,-2.4260225472971797e-06
33.1999999999999,0.30594059405940593,0.64,0.6218412602598905,-18.146126289553802,-18.077401940040744,0.015780913089478005,0.03751108412046115,8.802763469026408,-18.381151407384976,-18.379703610620254,0.005185898182501022,0.00038159798588854416,0.002694803355015864,0.002109496841596605,8.239936510889834e-18,49076.09952860167,72.79769672140554,6099.98113682849,43048.91609095931,-2.4647233658470213e-06
33.3999999999999,0.3066006600660066,0.641,0.6219610257954872,-18.083040122247933,-18.012290491319646,0.016099742738536097,0.03826893924063726,8.845512756726873,-18.316440586788445,-18.314958517239177,0.005243035263779237,0.0003903961021244042,0.0027146561242239603,0.002137983037430863,9.974659986866641e-18,49601.725234887526,74.78250339772524,6206.541580664355,43469.96616011933,-2.498432877473533e-06
33.5999999999999,0.3066006600660066,0.642,0.6222306996089351,-18.02015190697905,-17.947598092834312,0.016420843252445194,0.0390321921855127,8.888915749749065,-18.251809743269945,-18.25029326188016,0.005300233915188142,0.00039870166683765525,0.0027348124741834656,0.0021667197741670114,9.974659986866641e-18,50127.79687888787,76.7873346367232,6314.11123368538,43890.472982360334,-2.5211265892721713e-06
33.7999999999999,0.30726072607260724,0.642,0.6223343106023331,-17.95745704138021,-17.882525520536547,0.016745775985922935,0.039804554280777116,8.93015700733946,-18.18727297044603,-18.185721551755847,0.005357494136727732,0.00040782501281955055,0.0027539649142084453,0.0021957042096997273,9.107298248878237e-18,50654.322514199805,78.82047649339266,6422.739946464034,44310.40304678302,-2.5538611225783825e-06
33.9999999999999,0.30627062706270625,0.643,0.6228152848047711,-17.89510792243253,-17.81902115398657,0.017073182227280607,0.04058279588134207,8.972064772095797,-18.122943966114292,-18.12135778927734,0.005414723573201981,0.00041635848617525736,0.0027734268801612883,0.002224938206865425,1.0408340855860843e-17,51180.38420634173,80.87476091069925,6532.374288727359,44728.88468109954,-2.57446663454175e-06
34.1999999999999,0.3069306930693069,0.643,0.6229081355629659,-17.83309906829875,-17.754543556261893,0.01740324906087593,0.041367361684991506,9.013167785675739,-18.05885323160689,-18.05723214144527,0.005471922224610886,0.00042499545848630974,0.0027925151196678127,0.0022544116464567527,1.0842021724855044e-17,51705.98777918461,82.9498442527966,6643.035316061398,45145.90230998106,-2.605047484394163e-06
34.3999999999999,0.30627062706270625,0.644,0.6232923841283637,-17.77137303378167,-17.6911279642232,0.017737051548064934,0.04216080710260264,9.052218002869651,-17.994932259684248,-17.993275993716168,0.005529120876019789,0.0004343352598706545,0.0028106500405326662,0.0022841355756164565,1.1709383462843448e-17,52231.44689234703,85.05354301974815,6754.746458871918,45561.753979127905,-2.6330453692935407e-06
34.5999999999999,0.30627062706270625,0.644,0.6235218092206067,-17.710029196799226,-17.627648264162076,0.018072888343165408,0.04295908805126077,9.09196889182204,-17.931280744799494,-17.92958925010072,0.005586257957298006,0.00044303686941394996,0.0028291103533621556,0.0023141107345218894,1.1709383462843448e-17,52756.15118360148,87.17719657968718,6867.4522485405605,45975.87613429141,-2.6507987058721483e-06
34.7999999999999,0.30627062706270625,0.644,0.6237400156418608,-17.648957986773798,-17.56420569363732,0.018412080430068388,0.04376534449742902,9.129680938068192,-17.867807854149873,-17.86608072023631,0.005643395038576222,0.0004524307942985721,0.0028466238276388693,0.0023443404166387694,1.0842021724855044e-17,53280.72068164384,89.3279042681184,6981.200411112031,46388.84817748315,-2.683227648958564e-06
34.9999999999999,0.30726072607260724,0.644,0.6237298290993671,-17.587998536091806,-17.499923440437414,0.01875338377930819,0.04457661939459993,9.16803848985613,-17.804373597630985,-17.80261032758824,0.005700624475050471,0.0004613635990938468,0.0028644370746891863,0.0023748238012674242,1.3444106938820255e-17,53806.07301119976,91.49819781136276,7095.938315865347,46801.6328958604,-2.714616130106151e-06
35.1999999999999,0.30726072607260724,0.644,0.6239377604931818,-17.52714647537862,-17.43638839013093,0.019097623620325525,0.04539487430550398,9.205550531793188,-17.74096338757485,-17.739163762861324,0.005757946266720751,0.0004705335696292253,0.0028818576669647567,0.0024055550301267555,1.3877787807814457e-17,54332.21249561344,93.6900765082021,7211.691567459222,47214.21100739709,-2.7346686692908406e-06
35.3999999999999,0.30726072607260724,0.643,0.6241351098075019,-17.466552824243042,-17.373171747870742,0.019445732419223684,0.04622232569342449,9.2410965051345,-17.677725631689896,-17.67588923183581,0.00581526805839103,0.0004803596601791665,0.0028983652169844616,0.0024365431812273875,1.474514954580286e-17,54858.23006182895,95.91118881445186,7328.48332365525,47625.65792975512,-2.766966645140201e-06
35.5999999999999,0.30627062706270625,0.643,0.624553616475281,-17.406367772321165,-17.31115685688411,0.01979597679716665,0.04705485333293712,9.277265019608599,-17.614785725982472,-17.612912728133296,0.005872497494865279,0.0004895457322977951,0.0029151618751062335,0.0024677898874612353,1.474514954580286e-17,55383.20907136361,98.15290582106654,7446.259371906873,48035.10260807339,-2.7955829864367843e-06
35.7999999999999,0.30627062706270625,0.643,0.6247388800961345,-17.346586022009284,-17.248715865622103,0.02014925568502213,0.0478945939743811,9.311536038387096,-17.55216643894741,-17.55025656715813,0.0059296345761434945,0.0004992596092109859,0.002931077336226968,0.002499297630705524,1.691355389077387e-17,55907.1587175766,100.42100849717151,7565.064379914223,48442.51534898947,-2.829918230418116e-06
35.9999999999999,0.30594059405940593,0.642,0.624996183452954,-17.287098920354047,-17.186636256790024,0.02050413164045528,0.04873813083065196,9.346431893334197,-17.48975734326328,-17.48781057604816,0.005986740872356368,0.0005083952677666139,0.0029472829712644004,0.002531062633325338,1.5612511283791264e-17,56430.68845263876,102.7068114862094,7684.844632273981,48848.55063470951,-2.858520019799471e-06
36.1999999999999,0.3066006600660066,0.642,0.6250248452494782,-17.227798400239315,-17.123843753124333,0.0208610925442084,0.04958662358975136,9.380584948220731,-17.427478079767354,-17.425494168536147,0.006043877953634585,0.0005176588822323918,0.002963143649953707,0.0025630754214484726,1.3444106938820255e-17,56954.41340635308,105.0107032520075,7805.6221318573425,49253.801980628974,-2.8812282835133374e-06
36.3999999999999,0.3082508250825083,0.641,0.6248233543210031,-17.168370249909113,-17.059885760497878,0.02122156540494698,0.05044346423804844,9.412862870154594,-17.36505140348399,-17.363029224112694,0.006101230530370207,0.000527750371077365,0.002978133516899794,0.002595346642393036,1.1709383462843448e-17,57480.170148695346,107.3409317413583,7927.422444122878,49660.08863922481,-2.9109796741977334e-06
36.5999999999999,0.30528052805280526,0.641,0.6256522944552768,-17.109377735356304,-17.000147665375096,0.02158431252914568,0.0513057107895072,9.445623632359625,-17.302931826088297,-17.300872148402334,0.006158459966844456,0.0005372367582445593,0.0029933476148678107,0.0026278755937320752,1.0842021724855044e-17,58004.60246397138,109.69077666428991,8050.195569476492,50064.097674089826,-2.930646587628871e-06
